ID,y
3614,98.81085
3615,95.51961
3617,101.15192
3618,111.44277
3619,111.17024
3620,108.242
3621,96.447815
3625,104.81783
3626,102.69015
3630,103.13777
3631,106.5524
3632,96.51687
3633,93.42185
3634,109.88248
3637,98.71623
3639,94.222466
3640,108.54863
3641,93.06433
3644,111.495895
3645,99.81677
3646,93.29815
3647,92.37876
3648,110.63132
3653,112.85001
3654,99.86966
3655,109.58415
3659,102.010475
3660,97.539314
3662,107.30491
3666,101.305504
3668,99.349045
3671,99.713974
3673,93.93505
3674,105.1697
3675,96.84155
3681,94.11492
3682,113.646194
3686,105.14431
3687,94.24594
3692,79.22688
3695,109.813225
3696,97.95349
3699,109.06733
3705,117.07546
3707,80.637115
3708,95.83156
3709,112.057365
3710,97.81402
3712,96.38891
3715,113.60901
3716,95.549675
3720,103.37802
3722,80.637115
3726,92.03485
3728,98.084595
3729,115.19074
3731,104.04347
3735,110.004135
3736,100.18893
3739,102.43021
3741,111.247154
3743,106.481346
3744,96.078964
3745,114.04896
3746,103.02042
3751,97.83643
3753,95.73856
3760,112.106
3761,97.139175
3762,108.90505
3763,93.52218
3765,93.120094
3768,108.80937
3769,94.16703
3770,94.6483
3773,111.41255
3774,100.94918
3776,97.046745
3778,95.177826
3779,109.31692
3780,96.15894
3781,101.49845
3782,104.51073
3783,110.55417
3784,102.19347
3786,92.8425
3789,103.03817
3790,98.33088
3793,110.37199
3795,112.97633
3797,95.78885
3798,117.70235
3800,108.99455
3804,100.34483
3810,99.97392
3815,112.91396
3816,100.34483
3818,105.371284
3824,110.18152
3828,102.07964
3830,109.34802
3831,96.39313
3832,77.90551
3834,113.710144
3835,96.71454
3836,108.43846
3838,96.078606
3839,117.00358
3840,110.935814
3845,94.47354
3846,109.05215
3847,96.14608
3849,77.34013
3853,107.404884
3855,106.95984
3856,97.25062
3864,84.306915
3865,99.150345
3866,114.462
3867,109.62493
3868,108.99455
3869,95.48681
3871,96.53468
3875,110.06687
3876,98.07935
3878,92.73885
3879,111.55465
3881,108.99455
3883,104.217255
3884,95.68407
3886,111.52418
3890,101.58578
3893,108.05794
3897,101.74691
3901,95.71842
3902,106.13042
3913,107.19069
3914,94.10425
3916,93.42201
3917,111.318954
3924,102.44503
3925,94.44578
3928,95.06718
3929,113.836365
3932,94.535286
3933,108.21249
3934,79.31947
3935,93.929115
3936,97.714874
3937,108.059456
3938,90.10155
3939,101.729614
3943,91.50571
3944,110.41126
3945,110.9135
3946,100.69995
3947,108.66467
3948,95.86932
3949,110.97923
3950,95.44353
3951,103.77487
3952,92.90522
3953,99.89355
3961,114.63091
3962,92.67367
3966,97.405846
3967,107.78759
3968,101.83502
3969,111.520515
3970,101.43364
3971,100.60633
3973,98.29525
3974,111.43895
3975,113.798004
3977,94.38667
3979,104.53717
3985,104.13196
3986,108.697945
3988,101.84839
3991,93.931854
3992,105.61673
3993,104.062546
3994,97.71373
3995,113.93373
4005,103.027336
4007,97.0293
4008,109.38417
4009,98.55445
4010,106.96623
4011,79.28796
4012,95.49675
4013,101.98622
4015,103.10264
4016,104.926994
4018,101.611946
4025,95.25757
4026,102.90066
4028,108.42492
4029,97.42866
4031,97.75667
4032,111.318954
4033,97.9386
4034,107.197105
4037,102.53045
4038,105.09379
4039,94.95309
4041,96.130295
4042,104.03301
4043,96.728294
4044,108.21249
4045,93.74619
4046,106.97984
4047,95.384766
4048,101.53419
4049,105.706055
4051,93.34056
4052,113.363014
4058,103.408424
4062,113.44796
4064,106.06171
4067,97.20059
4068,77.63
4070,102.48467
4072,119.12326
4074,110.61207
4075,95.647514
4076,109.87059
4077,95.87562
4078,104.37666
4080,108.21249
4082,100.8392
4085,92.7271
4086,101.207695
4088,102.90066
4089,98.652626
4092,77.2063
4094,99.86893
4095,110.13795
4096,100.58571
4097,109.71787
4102,103.27606
4105,105.89444
4107,110.56304
4111,101.52735
4112,103.21954
4113,94.01815
4114,105.92095
4115,94.659164
4116,108.859695
4117,97.15181
4118,95.02106
4119,108.61184
4120,95.0827
4122,79.59174
4125,93.00102
4126,111.31708
4129,110.297485
4134,106.96183
4137,93.12639
4141,100.25217
4142,99.55308
4144,99.338554
4145,102.44503
4146,105.1471
4150,98.018524
4151,79.94871
4154,97.20059
4156,92.48477
4157,105.37217
4159,104.926994
4160,94.798805
4161,108.62891
4168,95.46978
4171,107.9385
4172,109.89227
4173,97.71025
4175,92.53381
4176,108.21249
4177,99.338554
4178,99.58192
4179,105.409775
4181,104.658325
4183,97.42866
4184,107.18606
4185,92.10359
4186,111.55782
4188,103.043884
4190,112.20974
4192,92.48153
4193,104.38452
4194,110.63864
4195,105.757034
4196,78.29143
4202,97.969406
4203,99.498726
4208,89.96155
4209,111.66893
4210,99.58127
4211,106.44443
4212,117.09245
4214,105.26111
4215,95.30356
4216,104.117935
4217,92.728096
4219,92.64078
4222,108.059456
4224,77.32969
4231,106.069466
4232,97.42866
4234,102.13712
4236,99.338554
4237,104.71611
4240,97.03661
4242,99.285095
4243,92.69402
4247,92.571
4248,115.55329
4249,100.21664
4254,105.422874
4263,93.23917
4265,114.296074
4267,108.478424
4268,111.18923
4271,108.382
4272,98.95968
4273,107.92842
4274,95.73098
4276,92.69587
4278,99.6755
4280,95.73466
4281,111.56168
4283,101.00864
4284,110.417046
4285,109.97493
4286,106.36061
4287,98.02088
4288,118.29422
4289,94.4287
4290,87.5188
4293,94.70952
4296,111.38838
4297,93.921524
4299,94.769104
4303,108.19822
4310,101.461
4312,104.32931
4318,105.39177
4320,104.669556
4322,99.04818
4323,114.02964
4325,106.238785
4326,111.27523
4328,110.199356
4330,108.49219
4332,112.16411
4333,100.09978
4335,98.53712
4336,100.61953
4338,104.95553
4341,95.4478
4342,105.53163
4344,103.656715
4347,95.273415
4348,105.692856
4351,106.42767
4352,96.249016
4353,99.10138
4355,105.241356
4356,92.7271
4359,104.53607
4360,98.19764
4361,96.60782
4364,100.06175
4365,103.8044
4368,99.21207
4372,93.63401
4374,91.31912
4376,93.93919
4377,111.96528
4380,94.2209
4383,104.6219
4384,94.59851
4385,98.8091
4389,96.40678
4391,93.383224
4392,106.14029
4393,91.00652
4395,95.4036
4396,110.41195
4398,111.51675
4399,109.3545
4401,90.448456
4406,101.050385
4408,105.87614
4412,105.692856
4415,101.50191
4418,105.841644
4419,91.31912
4420,77.63
4422,109.605705
4423,91.31912
4425,96.46072
4428,100.77792
4431,108.952194
4434,104.68988
4436,96.603516
4437,111.155525
4439,117.31856
4440,98.72865
4441,109.31299
4444,100.08359
4445,105.66352
4446,93.62928
4447,111.70001
4452,109.68672
4456,106.7217
4457,93.0847
4458,98.92884
4460,92.7271
4461,117.08016
4462,96.825134
4465,103.6748
4466,103.32352
4468,98.041534
4469,107.945404
4472,107.79878
4475,93.36277
4478,96.28751
4479,113.14765
4480,94.247894
4483,79.549194
4484,94.76931
4485,107.96328
4486,101.43364
4488,100.43938
4489,111.79582
4490,95.887726
4491,99.31249
4492,93.90414
4493,105.97555
4494,96.09008
4495,100.04479
4498,77.70558
4499,92.362045
4500,103.53747
4503,106.41378
4505,103.28568
4506,96.93735
4507,94.05231
4508,105.39177
4510,110.10582
4511,91.33381
4513,102.71714
4516,81.20901
4519,93.38536
4521,106.55037
4531,92.339
4532,77.48259
4533,104.45608
4534,104.07324
4536,105.39177
4537,93.0847
4539,95.573875
4542,104.0202
4545,93.539566
4549,90.64062
4551,98.55418
4554,101.89511
4556,105.414276
4559,111.78808
4561,112.30075
4562,108.602905
4566,111.3743
4569,93.13193
4570,110.41195
4573,93.914696
4574,102.0605
4575,97.85173
4577,92.67473
4578,109.395355
4580,100.39704
4582,99.41322
4583,109.605705
4585,95.19807
4587,105.39177
4595,92.743126
4596,105.59056
4601,100.65427
4602,110.11789
4603,93.540215
4605,102.2516
4606,96.70331
4607,110.66439
4608,94.84256
4610,95.32908
4613,108.81441
4617,95.74813
4618,111.01883
4619,91.51052
4620,95.56877
4622,97.09632
4625,92.7271
4626,105.39177
4627,95.80468
4629,82.897285
4631,90.14911
4633,105.39177
4634,111.24995
4635,95.061325
4639,98.00124
4640,105.95062
4642,105.088646
4644,98.823975
4646,105.39177
4647,99.87402
4648,79.94955
4649,92.75482
4650,110.27313
4655,90.64062
4660,95.012474
4661,112.14406
4662,91.64491
4663,113.18603
4665,97.13424
4666,111.98896
4667,104.93183
4668,93.412056
4670,94.26537
4671,102.974205
4672,100.079346
4673,105.797745
4675,108.6325
4676,95.7771
4677,110.830894
4680,96.96828
4682,96.248055
4683,107.052345
4685,105.692856
4686,93.23904
4688,109.99435
4690,103.04577
4692,109.205086
4693,94.23731
4697,90.855385
4700,106.0423
4702,108.729065
4707,117.50994
4708,92.47772
4710,83.36857
4716,103.92148
4717,96.37995
4718,94.76335
4720,95.80644
4721,79.82599
4723,97.96276
4726,110.79352
4727,91.285515
4729,96.45628
4731,98.18738
4732,106.192535
4735,104.91907
4736,106.28981
4737,93.50485
4738,108.173775
4739,111.8569
4744,106.705284
4747,95.07317
4749,108.701614
4750,92.47772
4752,110.41126
4755,101.56243
4756,106.74424
4757,111.906586
4758,94.92211
4759,106.06566
4763,97.15855
4764,107.18456
4765,94.6352
4766,93.89983
4767,100.018585
4769,111.421616
4770,95.818985
4771,79.85957
4772,105.00481
4774,110.63864
4776,102.42796
4777,107.68459
4778,102.0482
4780,95.85699
4784,96.35969
4786,103.277565
4787,77.63
4788,96.1963
4789,110.41126
4791,105.14539
4792,95.16343
4795,109.2489
4796,90.10097
4803,92.68101
4805,92.45362
4807,94.33651
4809,97.61208
4816,92.37712
4817,82.16725
4818,90.44695
4820,94.61696
4821,105.33308
4823,110.271225
4824,97.748184
4825,112.44878
4829,94.80829
4830,97.969406
4831,109.8315
4833,104.72231
4836,92.62319
4837,109.99435
4838,93.60492
4840,96.463715
4841,80.52493
4842,90.24691
4843,108.56928
4844,94.078804
4849,108.0899
4851,99.127655
4852,94.72918
4858,93.568054
4860,97.969406
4863,111.388115
4864,96.91024
4865,110.67312
4867,96.779
4868,96.81322
4869,109.42836
4873,92.41346
4875,102.74086
4876,109.60129
4877,98.17678
4878,110.01654
4880,77.19578
4886,112.8719
4888,107.48463
4889,92.60521
4890,108.30278
4893,96.585396
4895,96.085724
4896,102.595085
4899,93.41796
4901,100.248505
4902,110.45049
4903,96.18838
4904,110.41126
4910,92.96045
4912,91.92408
4915,97.121574
4916,106.90153
4917,100.758
4920,105.00481
4927,105.46429
4928,95.52647
4931,107.208084
4934,93.03396
4936,95.06008
4939,108.94507
4942,110.49024
4943,97.54015
4944,106.10378
4945,97.026825
4947,107.73454
4948,91.12964
4951,93.89205
4952,110.41126
4953,93.55738
4956,96.18838
4957,115.73737
4958,102.17325
4960,95.68525
4968,94.87219
4969,103.984245
4971,108.38355
4973,111.08683
4975,111.077095
4976,96.25443
4978,94.84819
4979,98.13115
4982,97.22816
4983,102.16701
4984,99.13623
4985,117.56903
4986,102.74493
4987,114.09458
4988,99.66293
4994,97.48549
4995,93.40456
5002,80.85295
5004,94.152626
5005,103.82099
5006,98.89324
5007,107.82034
5009,110.38701
5011,111.08683
5014,105.118675
5015,104.46988
5018,99.21301
5019,111.95424
5020,93.580246
5021,104.055305
5022,92.802315
5023,99.65117
5025,97.2715
5032,104.06395
5034,90.74456
5036,92.7614
5038,94.93096
5039,110.60676
5046,98.98359
5049,111.95424
5051,91.70437
5052,93.504684
5053,110.63864
5054,96.30866
5055,92.873535
5057,93.05859
5059,94.5791
5062,99.70906
5063,111.998055
5065,112.64574
5069,94.53324
5071,98.55102
5074,108.84132
5075,93.070984
5076,93.420105
5077,77.63
5079,106.18644
5080,96.434425
5081,109.99435
5083,104.08866
5088,108.36681
5089,93.965744
5093,100.50983
5094,104.173805
5095,94.97292
5099,106.08231
5101,111.46427
5103,104.21183
5104,94.48131
5105,104.33952
5107,93.57379
5108,105.311134
5109,94.614006
5111,97.7916
5112,110.26756
5113,98.98145
5114,102.461174
5115,94.77616
5118,93.18449
5122,96.30866
5123,80.9464
5125,93.87835
5127,106.87432
5128,98.26588
5129,115.077156
5132,98.89324
5134,110.36497
5135,95.52182
5137,109.20529
5142,94.35365
5143,101.70566
5144,93.39465
5148,94.50926
5149,92.638695
5150,102.44503
5154,77.63
5155,97.11414
5159,93.54301
5164,95.199715
5165,117.51994
5166,91.19225
5167,105.93924
5169,111.38778
5171,90.37068
5172,110.76731
5176,96.50314
5184,104.83015
5185,106.68738
5186,103.85078
5188,103.02193
5189,105.318275
5190,96.80302
5191,117.51994
5193,110.297485
5196,93.383194
5199,80.58006
5200,108.48205
5203,97.47387
5204,112.22569
5205,98.06134
5207,96.95337
5208,99.11867
5212,97.56005
5214,96.39976
5218,97.60029
5220,99.551994
5222,93.06105
5224,95.22483
5225,105.017136
5227,110.41296
5229,106.909004
5232,92.87713
5233,120.12406
5234,103.2509
5237,110.31425
5239,110.740486
5240,93.89446
5241,114.476364
5244,93.840485
5248,110.15549
5251,91.69964
5253,92.50178
5255,97.356865
5256,96.80971
5257,92.38034
5259,97.77644
5260,107.46203
5266,93.44724
5268,97.69059
5275,109.99435
5276,102.859314
5277,95.98937
5279,95.54179
5280,107.7886
5281,92.04803
5283,104.427185
5284,79.88817
5285,93.375626
5286,102.720314
5287,99.09991
5289,90.79065
5290,110.297485
5292,109.603325
5293,98.74861
5294,103.704506
5297,93.93612
5299,99.580124
5302,93.575165
5305,79.55536
5306,95.384705
5308,102.32196
5309,95.74427
5310,119.24332
5312,110.68906
5316,107.30428
5317,97.6082
5319,80.9464
5320,97.207596
5323,97.34313
5329,99.99349
5331,109.407104
5334,106.46689
5336,110.78608
5338,104.10518
5341,106.14935
5345,95.815674
5348,97.88329
5349,112.737015
5355,110.3263
5356,97.05414
5360,109.152626
5362,105.223076
5364,105.19252
5366,105.813614
5367,96.60502
5368,93.26802
5370,96.839645
5371,77.63
5373,105.89718
5375,110.31425
5376,96.86567
5378,105.214775
5379,103.00237
5383,95.58065
5384,100.22897
5389,112.95325
5391,78.43641
5393,111.64891
5395,109.85913
5397,109.152435
5398,96.40355
5399,113.8089
5401,119.202614
5402,96.661415
5403,113.28226
5404,95.83996
5407,78.29143
5408,93.53965
5413,110.60485
5414,99.92661
5417,97.33281
5418,109.603325
5420,108.15898
5421,93.99354
5424,96.144005
5425,112.22569
5426,101.64856
5429,111.69078
5431,95.54976
5437,104.7867
5440,92.534454
5444,108.399826
5446,105.14684
5447,102.95203
5451,97.06777
5452,106.10495
5455,103.2509
5456,96.15047
5458,92.101555
5459,100.57204
5460,94.42835
5462,97.18298
5463,107.19453
5464,91.56571
5465,110.03596
5466,98.782776
5467,104.333015
5468,106.24235
5469,112.05738
5472,94.11234
5474,94.65928
5475,93.67699
5476,96.201935
5479,106.995575
5480,113.363014
5482,107.16607
5485,91.807556
5486,119.202614
5488,79.40582
5495,106.909004
5496,101.86246
5497,111.477005
5499,109.29675
5503,92.28677
5504,94.00725
5507,97.71025
5509,104.70151
5511,94.60458
5512,109.329796
5516,110.804794
5517,94.78447
5518,104.11564
5521,94.367004
5522,106.987976
5527,102.53815
5528,97.08541
5529,105.318275
5532,103.790215
5533,106.01372
5535,105.06436
5536,101.3257
5540,94.083176
5547,93.45278
5548,111.26188
5550,77.24068
5551,95.452065
5554,109.49726
5555,97.435936
5559,110.16594
5560,90.6515
5561,109.75546
5562,98.146065
5563,110.19842
5565,83.11676
5566,100.684586
5567,103.376625
5568,94.84872
5572,97.38904
5574,95.43198
5576,99.37941
5579,111.588394
5580,85.657776
5581,90.978775
5583,95.77305
5584,110.42119
5586,110.17607
5587,94.54394
5589,103.365906
5591,106.92827
5592,96.61119
5593,106.7989
5594,96.39816
5595,85.44018
5596,109.99435
5597,103.78673
5598,116.315414
5599,96.99146
5602,114.30557
5603,96.39816
5605,94.477715
5607,93.26214
5608,95.14411
5609,95.59096
5610,94.659164
5612,95.27644
5613,105.318275
5614,95.678444
5616,94.77235
5621,94.93521
5623,98.17103
5628,113.48886
5629,96.35687
5631,112.55823
5633,99.93933
5638,102.81719
5639,95.14079
5640,99.83171
5645,98.167755
5646,79.926346
5649,95.58609
5653,103.36294
5655,115.119865
5656,94.6454
5658,94.882095
5662,117.08055
5663,92.38981
5667,93.58723
5670,96.99146
5671,102.74158
5672,95.723946
5673,104.25486
5674,92.44419
5675,103.50605
5676,94.369194
5679,113.363014
5683,108.57581
5687,96.0883
5688,77.061325
5690,99.478455
5691,113.584694
5692,97.31539
5693,108.21125
5694,94.41953
5697,108.70371
5698,92.52984
5699,111.43895
5704,96.465225
5707,113.363014
5709,96.55934
5710,92.62981
5714,94.35751
5718,94.5697
5721,95.10524
5723,95.02254
5724,112.41721
5725,92.47772
5726,102.55142
5729,99.33056
5730,104.11564
5731,96.970314
5733,77.36156
5736,93.319405
5741,111.73183
5745,110.85399
5747,94.49318
5748,113.03258
5750,112.69527
5751,106.99634
5752,95.96035
5754,95.16526
5755,94.94693
5757,101.613075
5758,116.14334
5760,108.287056
5762,104.950096
5766,107.2895
5768,97.46647
5769,119.01911
5770,99.82841
5771,111.335175
5772,92.44342
5773,102.36443
5774,96.17027
5776,94.27434
5777,111.43895
5778,93.73253
5780,110.60676
5782,92.44894
5783,77.76584
5784,97.92465
5786,95.83619
5788,94.029274
5789,99.078735
5790,94.74332
5791,106.79105
5793,100.27454
5794,97.07537
5796,117.80743
5797,95.212746
5801,97.39164
5803,96.0883
5804,104.17441
5805,95.24228
5806,77.050804
5808,109.22279
5813,94.59713
5815,97.04778
5816,106.50253
5822,97.88916
5823,111.43142
5825,107.17952
5827,109.93893
5829,103.0824
5830,98.31124
5831,96.37954
5832,97.04875
5833,109.22279
5837,114.474495
5838,92.02177
5839,95.85067
5842,99.83171
5844,108.68509
5845,94.22598
5846,107.13039
5848,77.185814
5850,108.08476
5851,92.93938
5853,97.46647
5854,105.44633
5858,99.83171
5860,112.62084
5864,103.90692
5866,96.665115
5867,113.363014
5868,95.51629
5869,112.51371
5870,93.40996
5871,109.0661
5874,115.55492
5876,110.59985
5877,90.233696
5878,95.68095
5879,111.92813
5880,100.8035
5884,92.56598
5886,110.94215
5890,99.818794
5896,96.70015
5897,104.53322
5898,97.46647
5901,105.16093
5903,110.63864
5906,94.659164
5908,113.363014
5909,92.218895
5910,105.318275
5911,92.40308
5912,105.16641
5914,115.55492
5919,111.08683
5924,96.34798
5926,94.81764
5929,104.14481
5930,99.78619
5932,92.37475
5933,111.079735
5934,93.20822
5935,109.74654
5936,93.91352
5937,110.24632
5938,95.91864
5939,105.53985
5942,100.55495
5943,92.58872
5944,99.76421
5946,110.97923
5951,93.67499
5953,103.39004
5954,94.82074
5957,105.63044
5961,100.99792
5962,101.98622
5964,79.15163
5965,98.2465
5968,114.5427
5969,94.98095
5974,94.148285
5975,95.513466
5978,80.37995
5981,104.11564
5982,94.596886
5983,100.58609
5989,106.409706
5991,92.95735
5992,98.476166
5995,100.10256
5996,105.60302
5997,110.6256
5998,95.67949
5999,76.31437
6001,110.35831
6002,94.41201
6003,97.514824
6004,94.82074
6006,105.96547
6007,94.3443
6011,99.708275
6012,110.18457
6014,92.40308
6015,105.4181
6016,94.58845
6017,111.211235
6018,97.46647
6024,94.35159
6025,103.907646
6026,112.079
6028,108.325516
6029,77.043175
6030,99.34638
6036,114.5427
6040,95.24228
6041,110.40325
6042,93.672386
6044,97.11371
6045,106.79105
6047,103.743675
6048,100.493095
6049,95.61479
6051,116.315414
6052,98.705414
6053,90.44695
6054,109.10866
6058,97.663445
6059,98.362206
6062,97.197815
6063,117.80743
6064,106.77408
6065,95.24228
6067,101.59752
6068,110.56122
6070,105.2422
6071,108.950325
6072,110.94215
6080,110.94215
6081,93.50607
6084,103.98543
6087,93.070465
6089,103.60754
6092,110.94215
6094,94.43341
6095,109.99435
6097,110.725975
6100,100.53828
6104,110.455246
6105,96.03809
6106,102.506424
6107,81.10128
6108,95.404396
6109,110.94215
6110,93.847115
6114,110.94215
6116,93.89123
6117,97.61011
6118,93.38955
6123,78.85435
6125,110.63864
6128,101.9903
6130,103.935425
6132,105.45787
6137,79.36123
6139,111.245834
6140,96.141426
6141,110.22229
6142,105.14166
6144,102.95681
6145,94.58335
6146,97.516106
6149,92.37395
6156,94.288895
6159,112.03868
6160,96.141426
6162,104.37492
6164,101.14025
6165,92.53305
6168,78.27321
6169,109.22279
6170,97.96658
6171,105.878654
6172,91.90403
6173,107.53028
6176,99.33056
6177,92.67019
6178,95.431076
6180,96.85112
6181,106.689896
6182,96.27207
6185,93.62379
6186,111.4131
6188,107.3324
6189,96.87991
6192,103.98543
6193,93.33233
6194,106.79105
6195,98.41019
6196,119.07271
6197,93.51656
6201,110.04182
6202,94.55003
6203,94.89163
6204,95.65787
6207,116.810814
6209,97.03525
6210,96.09797
6211,111.5421
6213,111.93472
6216,91.82765
6217,92.35943
6219,95.27644
6222,77.050804
6223,110.249596
6235,97.73918
6240,98.19541
6242,93.3775
6247,92.44419
6251,111.06251
6254,115.9405
6255,93.03967
6260,104.66362
6261,93.46551
6262,100.496025
6264,115.2061
6269,109.68518
6271,101.14066
6275,110.33209
6276,92.90382
6278,105.298294
6279,111.38599
6281,113.60708
6284,91.99646
6286,97.01916
6287,77.38471
6288,94.079
6292,97.953804
6293,95.285355
6295,97.36363
6298,105.18867
6300,107.855415
6304,106.55055
6308,104.87824
6310,94.61483
6312,110.94215
6320,96.970314
6324,93.11429
6325,108.64326
6330,102.47797
6336,108.51679
6340,103.75589
6341,97.73918
6342,102.97968
6344,97.78068
6345,106.34048
6347,111.26188
6348,96.153046
6349,105.18867
6351,77.48502
6353,108.21804
6354,95.06948
6357,92.541115
6358,99.761604
6360,102.033165
6363,113.48886
6364,91.29845
6368,110.14672
6370,95.01426
6371,95.66081
6377,101.83176
6379,96.551186
6381,93.36628
6382,77.48502
6383,111.17004
6388,110.40803
6390,107.21946
6392,103.0824
6393,100.25712
6395,91.19255
6398,105.65618
6401,77.050804
6402,94.944115
6403,109.07631
6405,97.08777
6406,90.77425
6407,111.5413
6409,105.32012
6411,92.36062
6413,94.86089
6416,96.90244
6417,104.48548
6418,93.19079
6419,118.91009
6420,106.77456
6426,104.38919
6429,97.015686
6430,94.42181
6431,109.07631
6432,96.8781
6434,100.038124
6437,112.56337
6438,93.30648
6439,103.81841
6440,93.45527
6441,94.49374
6442,109.002686
6443,97.40298
6445,94.47558
6448,113.46536
6450,105.5566
6453,97.35398
6455,102.58799
6457,96.472336
6458,98.91937
6461,96.91567
6464,111.10017
6467,96.7608
6469,103.11218
6470,80.19177
6471,98.12055
6473,107.430305
6474,93.50576
6479,95.437164
6481,99.798004
6484,110.16931
6495,90.50512
6496,106.789406
6505,105.53694
6506,91.39575
6508,99.09878
6509,93.87773
6510,107.23116
6512,106.47784
6513,96.465225
6514,108.366165
6515,91.78941
6519,94.79759
6521,98.537704
6523,77.640015
6525,102.15702
6526,97.843094
6528,93.58407
6529,99.31681
6531,110.104126
6533,102.44503
6534,93.618034
6535,111.08158
6536,92.689804
6537,113.73275
6540,92.55866
6541,111.17004
6547,104.836914
6548,100.561874
6551,109.87573
6553,105.29969
6555,103.98543
6556,97.44486
6561,77.69439
6564,94.435
6565,111.08158
6568,97.71461
6569,109.002686
6573,102.371056
6574,97.25892
6577,112.58191
6579,113.48886
6581,95.45766
6582,109.63022
6585,104.0456
6586,94.21832
6589,107.38082
6590,76.68672
6593,101.79825
6594,110.721634
6595,90.36285
6599,94.297485
6600,94.770256
6601,111.1609
6602,91.29845
6603,113.46536
6604,96.903984
6607,108.1244
6608,111.2129
6609,93.60501
6611,95.08519
6613,109.002686
6614,97.2293
6616,100.02143
6617,109.002686
6618,94.82074
6619,103.13909
6621,103.98543
6627,102.67776
6629,112.13479
6631,77.185814
6634,95.302505
6636,96.12026
6638,97.71461
6639,109.002686
6641,111.53377
6642,99.71877
6651,116.16266
6654,77.49635
6657,95.928314
6663,95.23138
6665,102.19063
6666,96.18126
6668,94.59713
6669,103.98543
6670,98.525
6671,101.42762
6673,96.92537
6675,95.64785
6676,77.48502
6677,93.86596
6679,95.53133
6680,108.022
6681,107.23116
6685,106.84818
6688,94.95474
6689,89.74055
6690,96.33426
6692,109.002686
6693,92.70499
6694,95.362434
6698,118.91009
6699,93.53483
6700,107.705055
6701,96.472336
6702,114.294304
6704,89.74055
6707,105.53147
6712,110.37869
6713,91.78142
6715,107.808624
6721,105.2394
6722,95.27644
6723,110.05612
6724,93.04828
6725,118.851
6731,109.672585
6735,89.34083
6736,104.85951
6737,107.17648
6738,98.73413
6739,100.41424
6741,101.884964
6743,98.49537
6745,94.59713
6747,108.365005
6749,92.006004
6750,108.07841
6751,114.62934
6752,106.37186
6753,109.002686
6755,107.14117
6756,93.32417
6757,102.94457
6759,110.946045
6761,92.66279
6763,98.12055
6764,119.01911
6765,102.61952
6766,112.034424
6768,105.96547
6771,89.74055
6773,93.45463
6774,99.34864
6778,108.78414
6779,96.48992
6781,96.57582
6784,106.662186
6786,100.31943
6787,96.04638
6790,98.730316
6793,103.392815
6795,109.002686
6798,110.368164
6806,95.80512
6807,95.602486
6810,94.11812
6815,102.33982
6816,91.74143
6817,97.40234
6818,92.29495
6819,103.743675
6820,97.35769
6822,94.48228
6823,116.315414
6824,109.13095
6825,94.831665
6828,77.38697
6829,115.22178
6831,102.65631
6832,93.702484
6833,112.43759
6834,96.141426
6836,105.22325
6837,111.08683
6838,93.88472
6840,100.10011
6843,92.485115
6845,92.16904
6846,95.95858
6847,110.812355
6851,102.07373
6852,97.42849
6853,102.3858
6858,105.26462
6861,110.59015
6863,111.1609
6864,78.282585
6865,96.69695
6866,110.31425
6867,102.415016
6868,102.431114
6869,93.27398
6870,109.13095
6874,101.62472
6875,96.79646
6877,105.96547
6878,98.92886
6880,93.70349
6883,104.71814
6884,94.710106
6886,94.735085
6890,99.48459
6893,104.60001
6894,90.60617
6899,105.96547
6900,93.81241
6904,92.60489
6905,108.26645
6906,95.03661
6910,94.75184
6912,102.86096
6913,113.040924
6920,93.38039
6922,96.725586
6923,109.002686
6926,95.611595
6927,102.82641
6928,92.73098
6931,116.80296
6933,91.89663
6936,91.3112
6937,109.99435
6939,94.391785
6941,101.24526
6942,105.0665
6943,91.72413
6944,102.612366
6945,91.12671
6946,104.563385
6947,117.89247
6949,108.9379
6951,107.09847
6953,103.550735
6954,93.245575
6955,105.527504
6963,109.95193
6964,94.94021
6966,100.74943
6968,93.402626
6970,106.689896
6972,108.72399
6976,106.72697
6978,110.31425
6981,95.404564
6985,109.240166
6986,94.79865
6987,109.83462
6989,100.90998
6991,116.315414
6993,112.14742
6994,96.30158
6995,107.67578
6996,93.168755
6997,112.108475
6998,80.721825
7001,107.86671
7003,110.18195
7006,90.710335
7008,90.707275
7010,90.33937
7011,97.81196
7012,93.34962
7013,93.96631
7014,108.935165
7017,101.27304
7018,93.52173
7019,91.45424
7023,91.99564
7024,102.15017
7025,93.34189
7026,109.086624
7027,93.35764
7028,114.051926
7030,109.002686
7031,99.37616
7033,105.088554
7036,94.664444
7037,94.84816
7039,93.81291
7044,94.51311
7045,111.08683
7046,105.59967
7049,93.76174
7050,91.742065
7051,106.689896
7054,108.52804
7055,94.05147
7057,91.70261
7060,105.96547
7061,97.46647
7063,92.92782
7064,110.255554
7067,93.70349
7071,99.48784
7074,105.78125
7075,92.71947
7078,111.08683
7079,89.84846
7080,101.985435
7081,97.24968
7082,110.63864
7083,95.79036
7085,91.69954
7092,103.71026
7094,90.990845
7100,92.35864
7101,103.47274
7102,110.31425
7104,110.76135
7105,97.46647
7106,97.165855
7107,100.36121
7108,77.13156
7109,93.07012
7110,109.99435
7112,95.01359
7113,107.174034
7114,104.79571
7116,110.41126
7117,102.04058
7118,98.341156
7120,92.76441
7121,102.92882
7123,103.06564
7124,94.68211
